constituent_id,first_gift_date,last_gift_date,lifetime_gifts,lifetime_giving,average_gift,largest_gift,donor_level,retention_status,has_open_pledge,household_id,giving_2021,giving_2022,giving_2023,giving_2024,giving_2025
240,2023-01-01,2025-03-25,28,19765.746,705.9195,1277.92,Major,Retained,0,,0,0,2564.906,15050.82,2150.02
241,2022-01-23,2025-03-14,20,73941.08,3697.054,12451.66,Principal,Retained,0,,0,8252.12,12033.72,47809.02,5846.22
242,2025-02-01,2025-04-01,2,3804.76,1902.38,2764.92,Mid-level,Reactivated,0,,0,0,0,0,3804.76
243,2025-02-08,2025-03-13,2,4619.14,2309.57,3386.4,Mid-level,Reactivated,0,,0,0,0,0,4619.14
244,2022-01-21,2024-10-20,8,26947.44,3368.43,6118.64,Principal,Lapsed,0,,0,3070.42,0,23877.02,0
246,2023-11-25,2025-03-28,7,14702.78,2100.397143,2789.66,Major,Retained,0,,0,0,5341.08,2534.24,6827.46
248,2024-06-30,2025-04-24,20,318745.94,15937.297,34795.1,Principal,Retained,0,,0,0,0,280378.8,38367.14
249,2024-02-24,2024-12-25,3,10228.62,3409.54,5524.04,Major,Lapsed,0,,0,0,0,10228.62,0
250,2021-05-21,2025-04-16,50,50799.62,1015.9924,2780.48,Principal,Retained,0,,5964.48,11667.98,5851.56,23497.04,3818.56
252,2022-07-03,2025-03-16,16,16400.12,1025.0075,2442.3,Major,Retained,0,,0,2865.1,3300.5,10001.18,233.34
253,2022-04-02,2025-05-08,34,560716.38,16491.65824,49202.04,Principal,Retained,0,,0,113594.56,62056.38,222607.68,162457.76
254,2022-10-01,2025-03-10,13,56427.7,4340.592308,10928.28,Principal,Retained,1,,0,17653.66,5510.3,19711.9,13551.84
255,2023-10-25,2025-02-02,4,4028.42,1007.105,1377.94,Mid-level,Retained,0,,0,0,970.04,1680.44,1377.94
256,2022-11-15,2025-04-23,29,424970.3,14654.14828,38940.64,Principal,Retained,0,,0,35077.4,128858.4,199373.66,61660.84
257,2023-11-08,2025-04-20,20,45977.94,2298.897,3808.26,Principal,Retained,0,,0,0,2259.5,36523.6,7194.84
258,2022-04-19,2025-05-16,41,28329.708,690.9684878,2465.26,Principal,Retained,0,,0,3510.2,7253.32,13418.948,4147.24
259,2024-05-14,2024-09-09,3,518564.54,172854.8467,345367.7,Principal,Lapsed,0,,0,0,0,518564.54,0
260,2024-05-15,2025-01-08,9,28521.42,3169.046667,6972.54,Principal,Retained,0,,0,0,0,25609.08,2912.34
261,2023-01-02,2024-10-10,5,914154.48,182830.896,283611.22,Principal,Lapsed,0,,0,0,303359.48,610795,0
262,2024-06-27,2024-11-09,6,122076.72,20346.12,49704.86,Principal,Lapsed,1,,0,0,0,122076.72,0
263,2024-08-01,2025-03-29,6,21393.46,3565.576667,5869.28,Major,Retained,0,,0,0,0,16763.78,4629.68
264,2022-03-16,2025-05-21,37,5045750.036,136371.6226,310716.52,Principal,Retained,0,,0,720661.44,921097,2737555.696,666435.9
265,2021-04-11,2025-04-21,19,51750.62,2723.716842,7448.6,Principal,Retained,0,,9494.32,10611.96,7089.94,15466.94,9087.46
267,2023-01-29,2025-03-28,14,42756.5,3054.035714,6025.42,Principal,Retained,0,,0,0,4912.2,32258.94,5585.36
268,2022-11-24,2025-04-24,11,45635.68,4148.698182,11280.3,Principal,Retained,0,,0,5098.32,1802.44,29873.88,8861.04
269,2024-08-01,2025-05-18,7,9144.26,1306.322857,2358.48,Major,Retained,1,,0,0,0,5359.46,3784.8
270,2021-10-19,2025-04-22,10,222827.78,22282.778,43390.1,Principal,Retained,0,,68339.32,30374.52,0,94416.56,29697.38
271,2022-01-08,2025-02-07,6,104733.68,17455.61333,36023.14,Principal,Retained,0,,0,59508.18,0,36499.92,8725.58
272,2025-03-20,2025-03-28,2,760.1,380.05,387.78,General,Reactivated,0,,0,0,0,0,760.1
273,2025-03-25,2025-03-25,1,4754.88,4754.88,4754.88,Mid-level,Reactivated,0,,0,0,0,0,4754.88
274,2022-11-15,2025-04-23,33,100184.304,3035.888,11321.52,Principal,Retained,0,,0,2544.24,5730.18,73647.344,18262.54
275,2023-10-27,2024-12-19,3,5583.68,1861.226667,2981.46,Major,Lapsed,0,,0,0,2981.46,2602.22,0
277,2021-07-13,2024-12-15,15,41539.18,2769.278667,5927.14,Principal,Lapsed,0,,20825.74,3786.56,2985.04,13941.84,0
278,2024-01-16,2025-05-20,23,16185.64,703.7234783,1651.18,Major,Retained,0,,0,0,0,14023.8,2161.84
279,2023-10-17,2024-12-14,4,54702.2,13675.55,17367.92,Principal,Lapsed,1,,0,0,5915.84,48786.36,0
280,2022-08-24,2025-03-13,12,51519.86,4293.321667,8924.4,Principal,Retained,0,,0,7720.98,17896.26,20908.1,4994.52
281,2022-04-19,2025-05-09,22,79240.52,3601.841818,9708.68,Principal,Retained,0,,0,3062.56,9410.44,49947.16,16820.36
282,2024-11-15,2025-05-01,9,31000.76,3444.528889,8671.5,Principal,Retained,0,,0,0,0,10859.24,20141.52
283,2024-10-08,2024-11-15,3,42203.66,14067.88667,16967.98,Principal,Lapsed,1,,0,0,0,42203.66,0
284,2022-04-19,2024-07-18,4,1736.4,434.1,748.32,Mid-level,Lapsed,0,,0,445.22,0,1291.18,0
285,2023-09-18,2025-05-09,8,1567701.74,195962.7175,473825.74,Principal,Retained,0,,0,0,213932.02,932293.74,421475.98
286,2022-10-06,2024-12-25,15,14889.86,992.6573333,2216.18,Major,Lapsed,0,,0,804.22,1520.7,12564.94,0
288,2021-05-22,2025-03-30,19,16590.68,873.1936842,2845.94,Major,Retained,0,,2971.8,600.9,1313.88,9243.54,2460.56
290,2023-01-06,2025-03-19,16,55389.282,3461.830125,9156.32,Principal,Retained,1,,0,0,24848.18,26902.742,3638.36
291,2022-10-03,2024-12-13,18,78052.66,4336.258889,13620.5,Principal,Lapsed,0,,0,3490,19891,54671.66,0
292,2024-11-01,2025-01-03,3,155696.22,51898.74,73509.72,Principal,Retained,0,,0,0,0,129785.08,25911.14
293,2022-04-19,2025-03-13,9,162747.4,18083.04444,33442.26,Principal,Retained,0,,0,42422.32,6869.84,79858.3,33596.94
294,2024-10-08,2024-10-29,2,10492.96,5246.48,5386.9,Major,Lapsed,0,,0,0,0,10492.96,0
295,2021-11-22,2025-03-27,10,4830.72,483.072,1024.34,Mid-level,Retained,0,,253.56,835.58,908.62,2419.8,413.16
296,2023-01-26,2025-04-05,7,4394.66,627.8085714,883.22,Mid-level,Retained,1,,0,0,1632.26,1982.88,779.52
298,2021-07-13,2025-03-14,32,35196.22,1099.881875,2599.84,Principal,Retained,0,,1997.74,7625.34,4196.84,18529.22,2847.08
299,2024-07-17,2025-03-16,19,14457.256,760.9082105,1470.64,Major,Retained,0,,0,0,0,12351.072,2106.184
300,2022-11-24,2025-02-06,8,5358.6,669.825,1903.04,Major,Retained,0,,0,520.02,1903.04,2698.66,236.88
301,2023-07-20,2024-12-20,8,50669.44,6333.68,11752.16,Principal,Lapsed,0,,0,0,19783.58,30885.86,0
302,2022-11-26,2025-03-10,19,341502.76,17973.82947,30367.56,Principal,Retained,0,,0,55572.82,86177.86,172517.06,27235.02
303,2023-04-10,2025-03-09,9,7810.6,867.8444444,2456.66,Major,Retained,0,,0,0,1281.1,5135.46,1394.04
304,2024-01-30,2025-05-18,8,1435803.16,179475.395,468087.98,Principal,Retained,0,,0,0,0,1308293.72,127509.44
305,2021-07-12,2024-10-15,6,3859.82,643.3033333,1426.14,Mid-level,Lapsed,0,,349.64,0,2892.88,617.3,0
306,2024-12-09,2025-03-24,3,13756.28,4585.426667,8343.86,Major,Retained,0,,0,0,0,8343.86,5412.42
307,2024-07-15,2024-10-10,5,27380.44,5476.088,9629.5,Principal,Lapsed,0,,0,0,0,27380.44,0
308,2023-06-01,2025-04-17,15,56413.72,3760.914667,7780.48,Principal,Retained,0,,0,0,20065.02,34605.26,1743.44
309,2024-01-09,2025-05-17,30,30141.122,1004.704067,2392.82,Principal,Retained,0,,0,0,0,26655.582,3485.54
311,2022-08-26,2025-03-23,29,5688872.412,196168.0142,559873.88,Principal,Retained,0,,0,185078.48,686678.62,4581272.452,235842.86
312,2022-12-25,2025-03-31,13,227038.8,17464.52308,22879.64,Principal,Retained,0,,0,22291.52,69271.78,108672.62,26802.88
313,2021-07-13,2025-04-04,11,171874.8,15624.98182,24284.36,Principal,Retained,0,,22636.26,21385.18,0,89248.02,38605.34
314,2024-05-12,2025-03-17,12,179035.664,14919.63867,39361.3,Principal,Retained,0,,0,0,0,165667.884,13367.78
315,2021-04-26,2024-11-25,10,28370.74,2837.074,4845.18,Principal,Lapsed,0,,8846.12,4268.28,2746.4,12509.94,0
316,2021-11-22,2024-01-17,5,30406.82,6081.364,9344.24,Principal,Lapsed,0,,4322.22,21101.28,0,4983.32,0
317,2022-04-19,2025-03-22,9,1942372.14,215819.1267,552656.08,Principal,Retained,0,,0,289879.4,733510.64,710538.3,208443.8
318,2024-07-22,2024-12-18,4,5129.98,1282.495,3118.14,Major,Lapsed,0,,0,0,0,5129.98,0
319,2024-07-01,2025-03-26,5,3442.84,688.568,1955.6,Mid-level,Retained,0,,0,0,0,2882.18,560.66
320,2024-06-25,2025-04-24,20,93528.42,4676.421,10932.68,Principal,Retained,0,,0,0,0,74733.62,18794.8
321,2022-11-16,2025-01-01,12,31625.58,2635.465,7122.5,Principal,Retained,0,,0,842.8,7122.5,21193.6,2466.68
322,2025-02-04,2025-02-06,2,48321.12,24160.56,34917.36,Principal,Reactivated,0,,0,0,0,0,48321.12
323,2024-07-19,2025-02-04,7,23171.78,3310.254286,6396.54,Major,Retained,0,,0,0,0,14570.74,8601.04
324,2024-01-29,2024-10-06,4,1930.9,482.725,781.1,Mid-level,Lapsed,0,,0,0,0,1930.9,0
325,2025-04-29,2025-04-29,1,23934.7,23934.7,23934.7,Major,Reactivated,0,,0,0,0,0,23934.7
326,2021-05-09,2025-03-13,18,56818.96,3156.608889,5912.28,Principal,Retained,0,,23749.24,13842.14,3359.12,15005.58,862.88
327,2022-10-02,2025-02-03,7,26722.86,3817.551429,6592.1,Principal,Retained,1,,0,5284.36,0,16958.88,4479.62
329,2022-11-15,2025-03-29,25,116864.54,4674.5816,11829.32,Principal,Retained,0,,0,11218.7,7161.12,89203.74,9280.98
330,2024-06-24,2025-03-18,11,7065.94,642.3581818,1496.94,Major,Retained,0,,0,0,0,6183.24,882.7
331,2025-05-08,2025-05-08,1,185496.3,185496.3,185496.3,Principal,Reactivated,0,,0,0,0,0,185496.3
332,2024-12-12,2024-12-16,2,16240.04,8120.02,14136.98,Major,Lapsed,0,,0,0,0,16240.04,0
333,2023-11-27,2025-04-18,2,2452.24,1226.12,1591.92,Mid-level,Reactivated,0,,0,0,1591.92,0,860.32
334,2024-01-12,2025-04-19,15,70033.102,4668.873467,13257.62,Principal,Retained,0,,0,0,0,67564.242,2468.86
335,2021-11-22,2025-03-12,11,35051.64,3186.512727,6687.78,Principal,Retained,0,,2058.38,11129.46,2794.16,12698.96,6370.68
337,2022-08-26,2025-02-03,6,30118.54,5019.756667,8428.12,Principal,Retained,0,,0,6774.68,0,15711.64,7632.22
338,2024-07-17,2024-12-18,8,8148.58,1018.5725,1517.32,Major,Lapsed,0,,0,0,0,8148.58,0
339,2024-02-24,2025-04-18,6,21472.4,3578.733333,4964.34,Major,Retained,0,,0,0,0,13274.42,8197.98
340,2024-09-19,2025-04-21,10,9759.94,975.994,2372.6,Major,Retained,0,,0,0,0,6063.76,3696.18
341,2024-11-25,2024-12-24,4,3755.3,938.825,1851.22,Mid-level,Lapsed,0,,0,0,0,3755.3,0
342,2021-10-15,2025-02-12,12,43166.46,3597.205,7087.94,Principal,Retained,0,,6467.74,8205.28,6849.18,20012.34,1631.92
344,2021-10-24,2024-12-09,10,8493.5,849.35,2492.48,Major,Lapsed,0,,427.32,2241.74,3354.68,2469.76,0
345,2024-03-03,2025-03-11,8,41882.4,5235.3,10106.28,Principal,Retained,0,,0,0,0,40793.1,1089.3
346,2022-07-02,2024-07-26,4,1782.06,445.515,914.84,Mid-level,Lapsed,0,,0,315.8,224.62,1241.64,0
348,2022-04-19,2025-03-10,7,7900.2,1128.6,2439.58,Major,Retained,0,,0,1459.32,488.2,5031.5,921.18
350,2023-05-02,2025-05-12,7,5076.32,725.1885714,1451.08,Major,Retained,1,,0,0,1811.68,2739.04,525.6
351,2022-11-14,2025-03-28,22,101311.78,4605.080909,14147.02,Principal,Retained,0,,0,7588.48,48477.7,37456.34,7789.26
352,2022-07-05,2024-12-25,10,95055.08,9505.508,15638.36,Principal,Lapsed,0,,0,10382.64,9901.14,74771.3,0
353,2021-11-22,2025-02-03,17,2892349.78,170138.2224,487269.72,Principal,Retained,0,,73242.74,523167.1,675026.06,1566465.38,54448.5
354,2024-07-29,2025-02-02,8,36234.3,4529.2875,9973.78,Principal,Retained,0,,0,0,0,21115.6,15118.7
355,2023-11-08,2024-12-12,6,6023.7,1003.95,2145.9,Major,Lapsed,0,,0,0,593.08,5430.62,0
356,2024-02-29,2024-11-03,8,36352.1,4544.0125,7918.7,Principal,Lapsed,0,,0,0,0,36352.1,0
357,2021-04-18,2025-03-13,18,240161.78,13342.32111,27368.78,Principal,Retained,0,,82802.84,56758.5,16744.72,78494.7,5361.02
358,2022-11-29,2025-05-18,16,70546.34,4409.14625,11592.14,Principal,Retained,0,,0,3419.84,9981.14,37848.38,19296.98
359,2024-02-24,2025-03-31,10,38637.72,3863.772,11165.3,Principal,Retained,1,,0,0,0,35324.86,3312.86
361,2024-11-24,2024-12-14,5,2978.34,595.668,969.06,Mid-level,Lapsed,0,,0,0,0,2978.34,0
362,2021-11-22,2024-12-16,17,58550.868,3444.168706,5586.34,Principal,Lapsed,0,,5540.02,1309.728,20343.58,31357.54,0
363,2022-01-04,2025-03-26,9,24781.96,2753.551111,6424.96,Major,Retained,0,,0,6424.96,7036.52,10207.02,1113.46
364,2022-08-22,2025-05-18,51,38087.464,746.8130196,2195.4,Principal,Retained,0,,0,4322.776,9706.088,18771.26,5287.34
365,2021-04-13,2025-05-26,38,41421.648,1090.043368,2591.96,Principal,Retained,0,,6318.1,3516.3,3221.14,17372.528,10993.58
366,2021-07-13,2025-03-14,19,20787.48,1094.077895,2734.12,Major,Retained,0,,4075.16,0,981.1,12061.46,3669.76
367,2025-02-25,2025-02-25,1,7064.16,7064.16,7064.16,Major,Reactivated,0,,0,0,0,0,7064.16
368,2024-01-11,2025-02-03,20,1923418.19,96170.9095,157895.1,Principal,Retained,0,,0,0,0,1780131.07,143287.12
369,2024-04-22,2024-12-15,4,55158.24,13789.56,22204.3,Principal,Lapsed,1,,0,0,0,55158.24,0
370,2021-05-25,2025-05-21,35,5060126.52,144575.0434,375569.06,Principal,Retained,1,,342647.42,610282.86,671203,3188120.2,247873.04
371,2023-04-20,2025-05-25,23,113520.68,4935.681739,11979.02,Principal,Retained,0,,0,0,35967.96,52476.9,25075.82
372,2022-10-01,2024-09-23,4,44508.08,11127.02,15102.92,Principal,Lapsed,0,,0,13308.58,0,31199.5,0
373,2024-07-17,2025-01-04,5,67097.8,13419.56,32140.76,Principal,Retained,0,,0,0,0,62026.22,5071.58
374,2023-11-28,2025-03-19,9,41890.12,4654.457778,7774,Principal,Retained,0,,0,0,1387.52,37501.92,3000.68
375,2024-12-23,2024-12-23,1,2873.98,2873.98,2873.98,Mid-level,Lapsed,0,,0,0,0,2873.98,0
376,2022-09-29,2024-09-25,6,749716.22,124952.7033,184886.48,Principal,Lapsed,0,,0,335723.7,167680.54,246311.98,0
377,2023-01-01,2025-04-28,24,19958.62,831.6091667,2236.78,Major,Retained,0,,0,0,3173.64,13268.62,3516.36
378,2021-06-07,2025-04-16,41,6926676.02,168943.3176,581177.46,Principal,Retained,0,,1947335.16,375509.74,308357.22,3761351.48,534122.42
379,2021-08-22,2025-05-16,44,624668.736,14197.01673,42003.22,Principal,Retained,0,,125553.92,47372.54,115754.52,269728.096,66259.66
380,2024-01-10,2025-05-22,7,132784.92,18969.27429,30512.72,Principal,Retained,0,,0,0,0,107759.32,25025.6
381,2023-10-14,2025-04-22,5,32767.2,6553.44,12382.28,Principal,Retained,0,,0,0,22802.72,3839.68,6124.8
382,2023-01-29,2024-11-25,7,33466.4,4780.914286,11379.58,Principal,Lapsed,0,,0,0,5908.24,27558.16,0
384,2023-11-22,2025-03-15,6,4691.52,781.92,1363.72,Mid-level,Retained,0,,0,0,2946.9,968.04,776.58
387,2024-10-09,2024-12-25,2,3998.34,1999.17,2041.04,Mid-level,Lapsed,1,,0,0,0,3998.34,0
388,2024-02-24,2025-05-23,9,47365.36,5262.817778,10129.16,Principal,Retained,0,,0,0,0,38814.1,8551.26
389,2023-11-23,2024-11-19,9,6873.98,763.7755556,1642.92,Major,Lapsed,0,,0,0,667.86,6206.12,0
390,2024-08-03,2025-03-30,5,4362.76,872.552,1821.92,Mid-level,Retained,0,,0,0,0,2949.74,1413.02
391,2024-07-31,2024-07-31,2,1468.1,734.05,951.62,Mid-level,Lapsed,0,,0,0,0,1468.1,0
392,2021-08-24,2025-03-22,8,27558.46,3444.8075,9695.08,Principal,Retained,0,,2089.52,2345.96,3045.1,16381.18,3696.7
393,2023-08-24,2024-12-26,6,6839.06,1139.843333,2388.06,Major,Lapsed,0,,0,0,805.4,6033.66,0
394,2023-11-29,2024-10-30,9,2126178.46,236242.0511,495132.5,Principal,Lapsed,0,,0,0,934188.12,1191990.34,0
396,2021-07-13,2024-09-17,16,234759.766,14672.48538,37094.54,Principal,Lapsed,0,,73926.42,58487.786,21240.78,81104.78,0
397,2024-09-29,2025-04-20,3,7060.9,2353.633333,3526.4,Major,Retained,0,,0,0,0,5475.22,1585.68
398,2022-08-26,2024-12-22,17,277388.46,16316.96824,29593.08,Principal,Lapsed,0,,0,54678.56,49536.22,173173.68,0
399,2023-11-08,2025-03-31,30,23677.762,789.2587333,2121.64,Major,Retained,0,,0,0,1935.74,20838.622,903.4
400,2022-11-30,2025-04-21,8,5569.58,696.1975,1287.04,Major,Retained,0,,0,415.82,1759.48,1894.92,1499.36
401,2023-03-07,2025-02-10,11,47427.92,4311.629091,11826.52,Principal,Retained,0,,0,0,12584.5,27086.12,7757.3
403,2023-10-28,2025-03-16,13,49348.58,3796.044615,7493.84,Principal,Retained,0,,0,0,2528.5,38834.94,7985.14
404,2022-12-29,2025-04-28,28,156956.12,5605.575714,15290.94,Principal,Retained,0,,0,2797.04,53564.76,77231.3,23363.02
405,2023-09-18,2024-10-05,5,60837.64,12167.528,24712.68,Principal,Lapsed,0,,0,0,8672.92,52164.72,0
406,2024-10-27,2024-12-18,5,20577.94,4115.588,5151.22,Major,Lapsed,0,,0,0,0,20577.94,0
407,2022-11-29,2024-12-25,4,43947.26,10986.815,13858.54,Principal,Lapsed,0,,0,13858.54,0,30088.72,0
408,2024-11-29,2025-02-03,2,14830.14,7415.07,7644.62,Major,Retained,0,,0,0,0,7185.52,7644.62
409,2023-04-30,2025-05-18,7,35243.42,5034.774286,12377.5,Principal,Retained,0,,0,0,4171.36,18504.9,12567.16
410,2024-11-29,2025-03-16,3,11753.08,3917.693333,4220.6,Major,Retained,1,,0,0,0,8303.26,3449.82
411,2023-08-20,2025-02-02,13,63174.78,4859.598462,10192.38,Principal,Retained,0,,0,0,4893.32,47071.84,11209.62
412,2022-08-23,2024-10-08,12,40161.2,3346.766667,5492.92,Principal,Lapsed,1,,0,8521.86,8995.18,22644.16,0
414,2022-04-19,2025-03-11,12,60315.88,5026.323333,9727.84,Principal,Retained,0,,0,14602.52,0,30365.58,15347.78
415,2024-10-10,2025-03-15,6,36800.38,6133.396667,10629.6,Principal,Retained,0,,0,0,0,28061.74,8738.64
416,2022-10-04,2025-05-20,21,14615.46,695.9742857,1476.64,Major,Retained,0,,0,3101.76,3050.7,4060.2,4402.8
417,2022-03-10,2025-03-05,35,5103921.114,145826.3175,352554.2,Principal,Retained,0,,0,1442684.774,412464.38,3112311.16,136460.8
418,2022-01-03,2025-02-03,23,25496.12,1108.526957,2449.58,Principal,Retained,1,,0,7479.76,6365.38,10016.88,1634.1
419,2021-10-02,2025-04-29,45,186311.674,4140.259422,10323.54,Principal,Retained,0,,2201,45126.954,8735.32,107068.24,23180.16
420,2024-04-19,2024-11-01,6,3341.34,556.89,724.72,Mid-level,Lapsed,0,,0,0,0,3341.34,0
421,2023-09-24,2025-01-03,16,2098400.68,131150.0425,417915.6,Principal,Retained,0,,0,0,202574.02,1746821,149005.66
423,2021-11-22,2025-04-24,18,2583090.74,143505.0411,415977.96,Principal,Retained,0,,134983.82,206420.58,157958.18,1980002.06,103726.1
424,2022-11-25,2025-03-22,8,23104.02,2888.0025,4466.96,Major,Retained,0,,0,1308.48,1821.2,16836.12,3138.22
425,2024-03-02,2025-03-16,6,127920.48,21320.08,28480.62,Principal,Retained,0,,0,0,0,109457.92,18462.56
426,2024-07-29,2024-11-23,4,2179.38,544.845,955.36,Mid-level,Lapsed,0,,0,0,0,2179.38,0
427,2022-11-27,2025-01-08,9,98480.92,10942.32444,15282.98,Principal,Retained,0,,0,5857,14994,63155.76,14474.16
428,2024-01-18,2025-04-20,9,7717.06,857.4511111,1466.38,Major,Retained,0,,0,0,0,4940.68,2776.38
429,2023-01-28,2025-03-20,9,152976.94,16997.43778,28720.84,Principal,Retained,0,,0,0,28593.48,102774.8,21608.66
430,2021-07-13,2025-04-21,11,204322.44,18574.76727,52842.02,Principal,Retained,0,,11927.5,32513.58,81538.54,51772.06,26570.76
431,2022-04-06,2025-03-04,32,34015.68,1062.99,3491.9,Principal,Retained,0,,0,3886.54,3804.9,25954.68,369.56
432,2024-10-29,2025-03-29,3,7425.9,2475.3,3344.42,Major,Retained,0,,0,0,0,2353.96,5071.94
433,2021-04-16,2025-02-25,31,376706.08,12151.80903,31138.24,Principal,Retained,0,,122223,17953.48,47094.52,183664.56,5770.52
434,2023-04-19,2024-12-15,6,1370399.26,228399.8767,363947.92,Principal,Lapsed,0,,0,0,261205.4,1109193.86,0
435,2023-07-29,2025-05-16,31,149133.098,4810.745097,16383.08,Principal,Retained,0,,0,0,32486.198,91281.9,25365
437,2024-01-29,2025-03-18,15,274909.38,18327.292,34378.4,Principal,Retained,0,,0,0,0,266044.54,8864.84
438,2023-11-29,2024-12-30,7,115401.28,16485.89714,36014.32,Principal,Lapsed,0,,0,0,62902.48,52498.8,0
439,2024-01-15,2025-05-15,23,4702156.04,204441.567,696581.14,Principal,Retained,0,,0,0,0,3633326.02,1068830.02
440,2022-11-25,2025-04-25,18,16466.64,914.8133333,2922.92,Major,Retained,0,,0,1117.56,3144.5,10300.28,1904.3
441,2023-01-01,2024-12-13,9,6050.46,672.2733333,974.7,Major,Lapsed,0,,0,0,1519.46,4531,0
442,2024-02-24,2024-10-28,4,2884.12,721.03,1493.96,Mid-level,Lapsed,0,,0,0,0,2884.12,0
445,2021-11-22,2025-03-11,33,129653.66,3928.898788,11201.48,Principal,Retained,0,,6991.76,4215,18638.96,78655.46,21152.48
446,2022-11-24,2024-06-28,7,85106.3,12158.04286,17478.58,Principal,Lapsed,0,,0,16320.7,16866.32,51919.28,0
448,2021-10-17,2024-12-15,10,29074.92,2907.492,3881.98,Principal,Lapsed,0,,6161.5,0,2962.36,19951.06,0
449,2023-04-28,2024-12-21,5,33553.4,6710.68,17632.48,Principal,Lapsed,0,,0,0,7715.54,25837.86,0
450,2022-11-25,2025-01-23,12,10721.4,893.45,2456.58,Major,Retained,1,,0,599.98,1485.4,6179.44,2456.58
451,2022-12-29,2024-12-22,4,24602.6,6150.65,9781.3,Major,Lapsed,0,,0,2720.2,0,21882.4,0
452,2021-04-17,2025-03-29,34,378817.92,11141.70353,25235.36,Principal,Retained,0,,77045.3,62980.94,38324.34,176085.12,24382.22
453,2023-01-09,2025-03-09,18,64894.4,3605.244444,8956.62,Principal,Retained,0,,0,0,11513.82,49872.8,3507.78
454,2021-08-24,2025-03-11,16,170888.14,10680.50875,20437.76,Principal,Retained,0,,32211.44,9645.32,50208.94,69091.68,9730.76
455,2024-10-10,2025-04-21,6,19330.74,3221.79,5772.76,Major,Retained,0,,0,0,0,9639.5,9691.24
456,2024-02-24,2024-11-28,5,16140.88,3228.176,5685.32,Major,Lapsed,0,,0,0,0,16140.88,0
457,2021-07-13,2025-04-01,48,977396.658,20362.43038,57350.36,Principal,Retained,0,,191620.02,268945.82,102966.598,355519,58345.22
458,2021-10-01,2024-10-07,17,2001284.978,117722.6458,346487.06,Principal,Lapsed,0,,116372.84,178707.44,267141.1,1439063.598,0
459,2022-11-15,2024-12-12,6,79128.5,13188.08333,18501.54,Principal,Lapsed,0,,0,12557.98,10619.74,55950.78,0
461,2022-11-26,2025-04-22,24,387900.46,16162.51917,48215.94,Principal,Retained,0,,0,20361.48,0,313692.5,53846.48
462,2023-11-25,2024-08-04,5,27173.7,5434.74,9541.92,Principal,Lapsed,0,,0,0,4401.22,22772.48,0
463,2021-05-27,2025-05-26,65,309466.79,4761.027538,11444.32,Principal,Retained,0,,61525.864,33472.22,48725.798,109285.712,56457.196
464,2024-09-13,2025-03-13,8,164259.68,20532.46,46078.06,Principal,Retained,0,,0,0,0,126708.44,37551.24
465,2024-02-24,2025-03-15,5,1267179.42,253435.884,579646.14,Principal,Retained,0,,0,0,0,831334.38,435845.04
466,2024-11-28,2024-12-15,2,340194.98,170097.49,252090.44,Principal,Lapsed,1,,0,0,0,340194.98,0
467,2023-05-08,2024-12-16,9,5714.54,634.9488889,1311.78,Major,Lapsed,0,,0,0,1942.8,3771.74,0
468,2022-04-19,2025-05-24,40,694621.194,17365.52985,51681.22,Principal,Retained,0,,0,85069,78015.46,417124.014,114412.72
470,2021-07-10,2025-04-20,36,640321.034,17786.69539,54455.72,Principal,Retained,0,,121582.48,101592.404,60815.91,348086.26,8243.98
471,2022-11-15,2025-02-14,12,10130.4,844.2,2404.8,Major,Retained,0,,0,914.04,3369.78,5596.3,250.28
472,2023-05-04,2025-04-21,21,124823.68,5943.984762,17272.98,Principal,Retained,1,,0,0,25469.46,84029.82,15324.4
473,2023-11-25,2024-08-18,6,7105.6,1184.266667,2612.6,Major,Lapsed,0,,0,0,2612.6,4493,0
